epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,2977.21,0.57793,0.28343,0.90982,0.98015,0.98882,0.9868,0.74548,0.8755,0.33898,1.05531,3.49566e-05,3.49566e-05,3.49566e-05
91,3009.49,0.51123,0.23751,0.87929,0.97665,0.99114,0.98714,0.74583,0.87858,0.34032,1.0585,3.2046e-05,3.2046e-05,3.2046e-05
92,3039.99,0.50195,0.23141,0.87307,0.97942,0.99034,0.9868,0.74375,0.87478,0.3377,1.05679,2.91354e-05,2.91354e-05,2.91354e-05
93,3070.56,0.49468,0.22886,0.8677,0.98014,0.99072,0.98658,0.74499,0.87084,0.33516,1.05514,2.62248e-05,2.62248e-05,2.62248e-05
94,3101.9,0.49354,0.2296,0.87242,0.97862,0.98929,0.98691,0.74545,0.87346,0.33526,1.05646,2.33142e-05,2.33142e-05,2.33142e-05
95,3132.97,0.48373,0.2241,0.86667,0.98041,0.98822,0.98681,0.74672,0.87426,0.33578,1.05416,2.04036e-05,2.04036e-05,2.04036e-05
96,3164.58,0.4858,0.22423,0.87124,0.98043,0.98777,0.98676,0.74737,0.87487,0.33406,1.05446,1.7493e-05,1.7493e-05,1.7493e-05
97,3201.16,0.47892,0.22121,0.86554,0.97896,0.98955,0.98703,0.74617,0.87443,0.33435,1.05686,1.45824e-05,1.45824e-05,1.45824e-05
98,3232.35,0.47105,0.21885,0.86252,0.98028,0.99014,0.98712,0.74751,0.87545,0.33279,1.05857,1.16718e-05,1.16718e-05,1.16718e-05
99,3268.59,0.47355,0.2194,0.86531,0.9804,0.9908,0.987,0.74744,0.87562,0.33355,1.05881,8.7612e-06,8.7612e-06,8.7612e-06
100,3299.84,0.46963,0.21795,0.8644,0.98114,0.99021,0.98697,0.74783,0.87576,0.33298,1.05831,5.8506e-06,5.8506e-06,5.8506e-06
