epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1075.56,0.6136,0.33441,0.92448,0.98391,0.98697,0.98724,0.74352,0.88365,0.38207,1.04578,7.86156e-05,7.86156e-05,7.86156e-05
76,1090.63,0.63161,0.34099,0.92568,0.98038,0.98755,0.98716,0.74722,0.87771,0.3796,1.04637,7.5705e-05,7.5705e-05,7.5705e-05
77,1106.83,0.62954,0.34554,0.92817,0.97699,0.99054,0.98719,0.74554,0.88209,0.38021,1.05205,7.27944e-05,7.27944e-05,7.27944e-05
78,1123.19,0.61649,0.33445,0.92307,0.9799,0.98604,0.98838,0.74991,0.88837,0.37598,1.05637,6.98838e-05,6.98838e-05,6.98838e-05
79,1134.54,0.61737,0.33171,0.9205,0.98171,0.98675,0.98764,0.74203,0.89662,0.38077,1.05632,6.69732e-05,6.69732e-05,6.69732e-05
80,1145.22,0.60676,0.33216,0.9184,0.98162,0.98628,0.98831,0.74163,0.89437,0.38209,1.05802,6.40626e-05,6.40626e-05,6.40626e-05
81,1160.03,0.60469,0.33287,0.91875,0.98266,0.98857,0.98809,0.7434,0.8922,0.38201,1.0629,6.1152e-05,6.1152e-05,6.1152e-05
82,1172.16,0.6002,0.32506,0.91724,0.98271,0.98465,0.98766,0.74633,0.88805,0.37962,1.06208,5.82414e-05,5.82414e-05,5.82414e-05
83,1182.95,0.60497,0.33012,0.91917,0.98508,0.98401,0.98792,0.74391,0.88523,0.38244,1.06291,5.53308e-05,5.53308e-05,5.53308e-05
84,1197.72,0.60327,0.32647,0.91698,0.98465,0.9887,0.98847,0.74317,0.88511,0.37788,1.05925,5.24202e-05,5.24202e-05,5.24202e-05
85,1209.64,0.59652,0.32543,0.91483,0.98445,0.98788,0.98766,0.7442,0.88403,0.37928,1.05581,4.95096e-05,4.95096e-05,4.95096e-05
86,1224.46,0.58314,0.32232,0.91033,0.98406,0.98694,0.98751,0.74713,0.88447,0.38041,1.05416,4.6599e-05,4.6599e-05,4.6599e-05
87,1236.75,0.58703,0.32295,0.91112,0.98306,0.98444,0.9878,0.74889,0.88161,0.37843,1.05312,4.36884e-05,4.36884e-05,4.36884e-05
88,1248.03,0.59399,0.32192,0.91698,0.98096,0.98641,0.9875,0.74329,0.8864,0.37811,1.05651,4.07778e-05,4.07778e-05,4.07778e-05
89,1262.66,0.57984,0.31945,0.91014,0.98349,0.98502,0.98786,0.74365,0.88791,0.37605,1.05935,3.78672e-05,3.78672e-05,3.78672e-05
90,1274.05,0.59,0.3216,0.91543,0.98148,0.98748,0.98843,0.74471,0.88395,0.37898,1.05774,3.49566e-05,3.49566e-05,3.49566e-05
91,1293.7,0.49919,0.26741,0.87066,0.98446,0.98578,0.98879,0.74602,0.88928,0.3778,1.0586,3.2046e-05,3.2046e-05,3.2046e-05
92,1305.77,0.48659,0.26097,0.86531,0.98342,0.98677,0.98853,0.74459,0.89223,0.37981,1.06297,2.91354e-05,2.91354e-05,2.91354e-05
93,1320.85,0.48192,0.25909,0.86728,0.9841,0.98514,0.98822,0.74468,0.89174,0.38202,1.06594,2.62248e-05,2.62248e-05,2.62248e-05
94,1331.33,0.47971,0.25867,0.86625,0.98449,0.98553,0.98809,0.742,0.89268,0.38238,1.06681,2.33142e-05,2.33142e-05,2.33142e-05
95,1342.29,0.46704,0.25239,0.86185,0.98219,0.98617,0.98771,0.74144,0.89095,0.3829,1.06885,2.04036e-05,2.04036e-05,2.04036e-05
96,1353.01,0.47442,0.25521,0.86427,0.98272,0.98658,0.98682,0.73962,0.89236,0.38035,1.07097,1.7493e-05,1.7493e-05,1.7493e-05
97,1365.99,0.46873,0.25159,0.8665,0.98226,0.98706,0.9867,0.73957,0.89185,0.38088,1.06981,1.45824e-05,1.45824e-05,1.45824e-05
98,1381.38,0.46419,0.25062,0.85765,0.9832,0.98709,0.98692,0.74064,0.88842,0.37947,1.06833,1.16718e-05,1.16718e-05,1.16718e-05
99,1397.01,0.45908,0.25107,0.85901,0.98402,0.98717,0.98789,0.74297,0.88697,0.37957,1.068,8.7612e-06,8.7612e-06,8.7612e-06
100,1411.44,0.45926,0.24944,0.85746,0.98396,0.98749,0.98775,0.74308,0.88742,0.37963,1.06912,5.8506e-06,5.8506e-06,5.8506e-06
